I (A),E (V),FC Efficiency (),FC Power (W),FC Voltage (V),Nernst Gain (V),Ohmic Loss (V),PH2 (atm),PH2O (atm),PO2 (atm),Power-Thermal (W)
85.0,0.7060580192212148,0.24856084379565713,39.13901186617366,0.46045896313145485,0.03330719391023998,0.27890624999999997,0.00013063013130370328,0.0015675615756444393,0.00010342706517891773,65.41098813382634
85.1,0.7060492042366815,0.24838371828958433,39.157134324986814,0.46013083813145494,0.033316008894773395,0.279234375,0.0001307838138111194,0.0015694057657334329,0.00010354874407912822,65.51586567501317
85.2,0.7060403996044516,0.2482065927835114,39.175191158799954,0.4598027131314548,0.03332481352700316,0.2795625,0.00013093749631853553,0.0015712499558224265,0.00010367042297933872,65.62080884120004
85.3,0.7060316053002387,0.24802946727743855,39.1931823676131,0.45947458813145486,0.0333336078312162,0.279890625,0.00013109117882595164,0.0015730941459114196,0.0001037921018795492,65.7258176323869
85.4,0.7060228212998407,0.24785234177136564,39.21110795142624,0.4591464631314548,0.03334239183161411,0.28021875,0.00013124486133336778,0.0015749383360004134,0.00010391378077975971,65.83089204857376
85.5,0.7060140475791413,0.24767521626529274,39.22896791023938,0.4588183381314548,0.03335116555231347,0.280546875,0.0001313985438407839,0.001576782526089407,0.0001040354596799702,65.93603208976062
85.6,0.7060052841141085,0.24749809075921986,39.246762244052526,0.45849021313145477,0.033359929017346315,0.280875,0.0001315522263482,0.0015786267161784,0.00010415713858018068,66.04123775594746
85.7,0.7059965308807943,0.24732096525314703,39.26449095286568,0.4581620881314548,0.03336868225066052,0.281203125,0.00013170590885561612,0.0015804709062673936,0.00010427881748039118,66.14650904713433
85.8,0.7059877878553347,0.24714383974707416,39.282154036678826,0.45783396313145486,0.03337742527612014,0.28153124999999996,0.00013185959136303226,0.0015823150963563872,0.00010440049638060166,66.25184596332117
85.9,0.705979055013949,0.24696671424100128,39.299751495491975,0.45750583813145485,0.03338615811750588,0.281859375,0.00013201327387044837,0.0015841592864453806,0.00010452217528081216,66.35724850450804
86.0,0.7059703323329394,0.24678958873492837,39.31728332930511,0.4571777131314548,0.03339488079851539,0.2821875,0.00013216695637786448,0.0015860034765343741,0.00010464385418102265,66.46271667069489
86.1,0.7059616197886911,0.24661246322885552,39.33474953811826,0.4568495881314548,0.03340359334276374,0.282515625,0.00013232063888528062,0.0015878476666233675,0.00010476553308123313,66.56825046188173
86.2,0.7059529173576711,0.24643533772278264,39.35215012193141,0.45652146313145486,0.03341229577378378,0.28284375,0.00013247432139269674,0.0015896918567123608,0.00010488721198144364,66.67384987806858
86.3,0.7059442250164284,0.24625821221670982,39.36948508074456,0.4561933381314549,0.033420988115026445,0.28317187499999996,0.00013262800390011285,0.0015915360468013544,0.00010500889088165413,66.77951491925543
86.4,0.7059355427415935,0.24608108671063686,39.38675441455769,0.4558652131314548,0.03342967038986126,0.28350000000000003,0.000132781686407529,0.0015933802368903482,0.00010513056978186463,66.8852455854423
86.5,0.7059268705098782,0.24590396120456406,39.40395812337085,0.4555370881314549,0.03343834262157662,0.283828125,0.0001329353689149451,0.0015952244269793413,0.00010525224868207511,66.99104187662915
86.6,0.7059182082980746,0.24572683569849116,39.421096207183986,0.45520896313145487,0.03344700483338019,0.28415624999999994,0.00013308905142236121,0.0015970686170683347,0.0001053739275822856,67.09690379281601
86.7,0.7059095560830555,0.24554971019241825,39.43816866599713,0.4548808381314548,0.03345565704839931,0.284484375,0.00013324273392977735,0.0015989128071573285,0.00010549560648249609,67.20283133400287
86.8,0.7059009138417734,0.24537258468634537,39.455175499810274,0.4545527131314548,0.03346429928968133,0.28481249999999997,0.00013339641643719347,0.0016007569972463216,0.00010561728538270658,67.30882450018971
86.9,0.7058922815512608,0.24519545918027255,39.472116708623425,0.45422458813145483,0.03347293158019399,0.285140625,0.0001335500989446096,0.0016026011873353154,0.00010573896428291706,67.41488329137658
87.0,0.705883659188629,0.24501833367419967,39.48899229243657,0.4538964631314548,0.03348155394282577,0.28546875,0.00013370378145202572,0.0016044453774243087,0.00010586064318312757,67.52100770756343
87.1,0.7058750467310685,0.24484120816812677,39.50580225124971,0.4535683381314548,0.033490166400386295,0.28579687499999995,0.00013385746395944183,0.0016062895675133019,0.00010598232208333806,67.62719774875028
87.2,0.7058664441558482,0.24466408266205392,39.52254658506286,0.45324021313145485,0.03349876897560666,0.286125,0.00013401114646685797,0.0016081337576022957,0.00010610400098354854,67.73345341493714
87.3,0.705857851440315,0.24448695715598104,39.53922529387601,0.45291208813145484,0.033507361691139805,0.286453125,0.00013416482897427408,0.001609977947691289,0.00010622567988375904,67.83977470612399
87.4,0.705849268561894,0.24430983164990816,39.555838377689156,0.4525839631314549,0.03351594456956085,0.28678125,0.0001343185114816902,0.0016118221377802826,0.00010634735878396952,67.94616162231084
87.5,0.7058406954980874,0.2441327061438353,39.5723858365023,0.45225583813145487,0.0335245176333675,0.287109375,0.00013447219398910634,0.001613666327869276,0.00010646903768418001,68.0526141634977
87.6,0.7058321322264745,0.24395558063776243,39.588867670315445,0.45192771313145486,0.03353308090498035,0.28743749999999996,0.00013462587649652245,0.0016155105179582693,0.0001065907165843905,68.15913232968455
87.7,0.7058235787247116,0.24377845513168953,39.605283879128585,0.4515995881314548,0.03354163440674326,0.287765625,0.00013477955900393856,0.0016173547080472628,0.00010671239548460099,68.26571612087142
87.8,0.7058150349705311,0.24360132962561667,39.621634462941735,0.45127146313145483,0.0335501781609237,0.28809375,0.0001349332415113547,0.0016191988981362562,0.00010683407438481148,68.37236553705826
87.9,0.7058065009417417,0.24342420411954377,39.63791942175488,0.4509433381314548,0.033558712189713104,0.288421875,0.00013508692401877081,0.00162104308822525,0.00010695575328502199,68.47908057824512
88.0,0.7057979766162276,0.24324707861347086,39.65413875556802,0.45061521313145475,0.03356723651522721,0.28875,0.00013524060652618693,0.0016228872783142431,0.00010707743218523247,68.58586124443198
88.1,0.7057894619719485,0.2430699531073981,39.67029246438118,0.4502870881314549,0.03357575115950639,0.28907812499999996,0.00013539428903360304,0.0016247314684032365,0.00010719911108544296,68.69270753561882
88.2,0.7057809569869388,0.24289282760132513,39.686380548194315,0.4499589631314548,0.03358425614451602,0.28940625,0.00013554797154101918,0.0016265756584922303,0.00010732078998565345,68.79961945180568
88.3,0.705772461639308,0.24271570209525226,39.702403007007455,0.44963083813145477,0.033592751492146807,0.289734375,0.0001357016540484353,0.0016284198485812234,0.00010744246888586394,68.90659699299253
88.4,0.7057639759072397,0.24253857658917943,39.71835984082061,0.44930271313145487,0.033601237224215125,0.2900625,0.00013585533655585143,0.0016302640386702172,0.00010756414778607444,69.01364015917939
88.5,0.7057554997689914,0.24236145108310647,39.73425104963375,0.44897458813145474,0.03360971336246333,0.290390625,0.00013600901906326754,0.0016321082287592105,0.00010768582668628492,69.12074895036625
88.6,0.7057470332028947,0.24218432557703368,39.750076633446895,0.44864646313145484,0.033618179928560164,0.29071874999999997,0.00013616270157068363,0.0016339524188482037,0.0001078075055864954,69.2279233665531
88.7,0.7057385761873538,0.24200720007096077,39.765836592260044,0.44831833813145483,0.033626636944101,0.291046875,0.0001363163840780998,0.0016357966089371974,0.00010792918448670592,69.33516340773996
88.8,0.7057301287008466,0.2418300745648879,39.78153092607319,0.4479902131314548,0.03363508443060821,0.291375,0.00013647006658551588,0.001637640799026191,0.0001080508633869164,69.4424690739268
88.9,0.7057216907219233,0.24165294905881501,39.797159634886334,0.4476620881314548,0.033643522409531536,0.291703125,0.00013662374909293205,0.0016394849891151844,0.0001081725422871269,69.54984036511367
89.0,0.7057132622292065,0.2414758235527422,39.81272271869948,0.44733396313145485,0.03365195090224833,0.29203124999999996,0.00013677743160034813,0.0016413291792041777,0.00010829422118733738,69.65727728130052
89.1,0.7057048432013908,0.24129869804666929,39.82822017751262,0.4470058381314548,0.033660369930063966,0.292359375,0.00013693111410776425,0.0016431733692931713,0.00010841590008754787,69.76477982248737
89.2,0.7056964336172428,0.24112157254059643,39.84365201132578,0.4466777131314549,0.03366877951421209,0.2926875,0.0001370847966151804,0.0016450175593821646,0.00010853757898775837,69.87234798867422
89.3,0.7056880334555998,0.24094444703452353,39.859018220138914,0.4463495881314548,0.033677179675855,0.293015625,0.0001372384791225965,0.0016468617494711582,0.00010865925788796885,69.97998177986109
89.4,0.7056796426953709,0.24076732152845062,39.87431880395206,0.44602146313145474,0.03368557043608392,0.29334375,0.00013739216163001264,0.0016487059395601518,0.00010878093678817936,70.08768119604795
89.5,0.7056712613155355,0.24059019602237777,39.88955376276521,0.44569333813145484,0.033693951815919346,0.29367187499999997,0.00013754584413742875,0.0016505501296491451,0.00010890261568838983,70.19544623723479
89.6,0.7056628892951434,0.24041307051630492,39.90472309657835,0.44536521313145483,0.03370232383631136,0.294,0.00013769952664484486,0.0016523943197381385,0.00010902429458860032,70.30327690342165
89.7,0.7056545266133148,0.240235945010232,39.919826805391494,0.44503708813145476,0.03371068651813992,0.294328125,0.000137853209152261,0.0016542385098271323,0.00010914597348881083,70.41117319460851
89.8,0.7056461732492396,0.2400588195041592,39.93486488920465,0.4447089631314549,0.033719039882215224,0.29465624999999995,0.00013800689165967712,0.0016560826999161254,0.00010926765238902131,70.51913511079535
89.9,0.7056378291821769,0.2398816939980863,39.94983734801779,0.4443808381314548,0.03372738394927795,0.294984375,0.00013816057416709326,0.0016579268900051192,0.00010938933128923181,70.62716265198222
90.0,0.7056294943914552,0.23970456849201338,39.96474418183093,0.4440527131314548,0.0337357187399996,0.2953125,0.00013831425667450934,0.0016597710800941125,0.0001095110101894423,70.73525581816907
90.1,0.705621168856472,0.23952744298594053,39.979585390644075,0.4437245881314548,0.03374404427498286,0.295640625,0.00013846793918192548,0.0016616152701831057,0.00010963268908965278,70.8434146093559
90.2,0.705612852556693,0.23935031747986768,39.99436097445722,0.4433964631314548,0.033752360574761796,0.29596875,0.0001386216216893416,0.0016634594602720995,0.00010975436798986328,70.95163902554278
90.3,0.7056045454716526,0.23917319197379483,40.00907093327038,0.4430683381314549,0.03376066765980225,0.29629687499999996,0.0001387753041967577,0.0016653036503610928,0.00010987604689007376,71.05992906672962
90.4,0.7055962475809527,0.23899606646772192,40.02371526708352,0.44274021313145484,0.0337689655505021,0.296625,0.00013892898670417385,0.0016671478404500864,0.00010999772579028427,71.16828473291649
90.5,0.7055879588642633,0.23881894096164907,40.038293975896664,0.4424120881314549,0.03377725426719156,0.296953125,0.00013908266921158996,0.0016689920305390797,0.00011011940469049476,71.27670602410333
90.6,0.7055796793013214,0.23864181545557622,40.05280705970981,0.44208396313145487,0.03378553383013351,0.29728125,0.00013923635171900607,0.001670836220628073,0.00011024108359070524,71.38519294029018
90.7,0.705571408871931,0.2384646899495033,40.06725451852295,0.4417558381314548,0.03379380425952375,0.297609375,0.0001393900342264222,0.0016726804107170667,0.00011036276249091574,71.49374548147705
90.8,0.7055631475559635,0.23828756444343044,40.0816363523361,0.44142771313145485,0.033802065575491334,0.29793749999999997,0.00013954371673383832,0.00167452460080606,0.00011048444139112623,71.6023636476639
90.9,0.705554895333356,0.23811043893735756,40.09595256114925,0.44109958813145483,0.03381031779809883,0.29826562500000003,0.00013969739924125446,0.0016763687908950538,0.00011060612029133672,71.71104743885077
91.0,0.7055466521841122,0.23793331343128468,40.11020314496239,0.4407714631314548,0.03381856094734264,0.29859375,0.00013985108174867058,0.001678212980984047,0.00011072779919154721,71.81979685503761
91.1,0.7055384180883015,0.2377561879252118,40.12438810377554,0.44044333813145486,0.03382679504315328,0.29892187499999995,0.0001400047642560867,0.0016800571710730403,0.00011084947809175769,71.92861189622445
91.2,0.7055301930260591,0.2375790624191389,40.13850743758868,0.4401152131314548,0.03383502010539567,0.29925,0.00014015844676350283,0.001681901361162034,0.0001109711569919682,72.03749256241133
91.3,0.7055219769775855,0.2374019369130661,40.15256114640183,0.4397870881314549,0.033843236153869416,0.299578125,0.00014031212927091894,0.0016837455512510272,0.00011109283589217869,72.14643885359816
91.4,0.7055137699231457,0.2372248114069932,40.166549230214976,0.4394589631314548,0.033851443208309094,0.29990625,0.00014046581177833505,0.001685589741340021,0.00011121451479238919,72.25545076978503
91.5,0.7055055718430703,0.23704768590092032,40.18047168902812,0.4391308381314548,0.033859641288384555,0.300234375,0.0001406194942857512,0.0016874339314290143,0.00011133619369259967,72.36452831097188
91.6,0.7054973827177536,0.23687056039484744,40.19432852284126,0.43880271313145486,0.03386783041370119,0.30056249999999995,0.0001407731767931673,0.0016892781215180075,0.00011145787259281016,72.47367147715872
91.7,0.7054892025276546,0.23669343488877453,40.208119731654406,0.4384745881314548,0.033876010603800216,0.300890625,0.00014092685930058342,0.0016911223116070013,0.00011157955149302065,72.58288026834559
91.8,0.7054810312532959,0.23651630938270168,40.221845315467554,0.43814646313145483,0.03388418187815894,0.30121875,0.00014108054180799956,0.0016929665016959948,0.00011170123039323114,72.69215468453244
91.9,0.7054728688752637,0.2363391838766288,40.2355052742807,0.4378183381314548,0.03389234425619108,0.301546875,0.00014123422431541567,0.0016948106917849882,0.00011182290929344165,72.8014947257193
92.0,0.7054647153742079,0.23616205837055596,40.24909960809385,0.43749021313145486,0.03390049775724699,0.301875,0.00014138790682283178,0.0016966548818739815,0.00011194458819365213,72.91090039190615
92.1,0.7054565707308409,0.2359849328644831,40.262628316907,0.4371620881314549,0.03390864240061396,0.30220312499999996,0.0001415415893302479,0.001698499071962975,0.00011206626709386262,73.020371683093
92.2,0.7054484349259383,0.23580780735841023,40.27609140072014,0.4368339631314549,0.03391677820551652,0.30253125,0.00014169527183766404,0.0017003432620519684,0.00011218794599407312,73.12990859927986
92.3,0.7054403079403382,0.23563068185233732,40.28948885953328,0.4365058381314548,0.03392490519111664,0.302859375,0.00014184895434508015,0.001702187452140962,0.0001123096248942836,73.23951114046672
92.4,0.7054321897549407,0.23545355634626441,40.30282069334642,0.43617771313145476,0.03393302337651406,0.3031875,0.0001420026368524963,0.0017040316422299556,0.0001124313037944941,73.34917930665358
92.5,0.7054240803507082,0.23527643084019154,40.31608690215957,0.4358495881314548,0.03394113278074656,0.303515625,0.0001421563193599124,0.0017058758323189487,0.00011255298269470458,73.45891309784042
92.6,0.7054159797086647,0.2350993053341187,40.32928748597271,0.43552146313145484,0.03394923342279016,0.30384374999999997,0.0001423100018673285,0.0017077200224079423,0.00011267466159491507,73.56871251402728
92.7,0.7054078878098953,0.23492217982804578,40.34242244478586,0.4351933381314548,0.03395732532155949,0.304171875,0.00014246368437474465,0.001709564212496936,0.00011279634049512558,73.67857755521415
92.8,0.7053998046355469,0.2347450543219729,40.355491778599,0.4348652131314548,0.03396540849590797,0.3045,0.00014261736688216074,0.0017114084025859292,0.00011291801939533606,73.78850822140099
92.9,0.7053917301668267,0.2345679288159,40.36849548741215,0.43453708813145475,0.03397348296462812,0.304828125,0.0001427710493895769,0.0017132525926749228,0.00011303969829554656,73.89850451258786
93.0,0.7053836643850031,0.23439080330982726,40.38143357122531,0.4342089631314549,0.03398154874645178,0.30515624999999996,0.000142924731896993,0.0017150967827639163,0.00011316137719575705,74.00856642877469
93.1,0.7053756072714044,0.23421367780375432,40.39430603003844,0.43388083813145484,0.033989605860050426,0.305484375,0.0001430784144044091,0.0017169409728529095,0.00011328305609596753,74.11869396996156
93.2,0.7053675588074194,0.23403655229768142,40.407112863851594,0.4335527131314548,0.03399765432403539,0.3058125,0.00014323209691182524,0.0017187851629419033,0.00011340473499617803,74.22888713614842
93.3,0.7053595189744967,0.23385942679160854,40.419854072664734,0.4332245881314548,0.034005694156958116,0.306140625,0.00014338577941924136,0.0017206293530308966,0.00011352641389638851,74.33914592733527
93.4,0.7053514877541444,0.23368230128553566,40.43252965647788,0.4328964631314548,0.03401372537731046,0.30646875,0.0001435394619266575,0.00172247354311989,0.00011364809279659903,74.44947034352212
93.5,0.70534346512793,0.23350517577946284,40.44513961529103,0.4325683381314549,0.034021748003524886,0.30679687499999997,0.0001436931444340736,0.0017243177332088835,0.00011376977169680951,74.55986038470897
93.6,0.7053354510774801,0.23332805027338993,40.45768394910417,0.43224021313145483,0.034029762053974746,0.307125,0.00014384682694148972,0.0017261619232978769,0.00011389145059702,74.67031605089582
93.7,0.7053274455844802,0.23315092476731705,40.47016265791732,0.4319120881314548,0.03403776754697455,0.307453125,0.00014400050944890586,0.0017280061133868705,0.00011401312949723049,74.78083734208268
93.8,0.7053194486306746,0.2329737992612442,40.482575741730464,0.43158396313145486,0.034045764500780215,0.30778125,0.00014415419195632197,0.0017298503034758638,0.00011413480839744098,74.89142425826952
93.9,0.7053114601978656,0.23279667375517135,40.49492320054361,0.43125583813145485,0.03405375293358926,0.308109375,0.00014430787446373811,0.0017316944935648576,0.00011425648729765147,75.00207679945639
94.0,0.7053034802679137,0.23261954824909842,40.50720503435676,0.43092771313145484,0.03406173286354113,0.3084375,0.0001444615569711542,0.0017335386836538507,0.00011437816619786196,75.11279496564325
94.1,0.7052955088227374,0.23244242274302557,40.519421243169894,0.4305995881314548,0.034069704308717405,0.308765625,0.00014461523947857034,0.001735382873742844,0.00011449984509807244,75.2235787568301
94.2,0.7052875458443129,0.23226529723695272,40.53157182698305,0.43027146313145487,0.03407766728714202,0.30909375,0.00014476892198598645,0.0017372270638318379,0.00011462152399828296,75.33442817301696
94.3,0.7052795913146732,0.23208817173087984,40.543656785796195,0.42994333813145486,0.034085621816781576,0.30942187499999996,0.00014492260449340256,0.001739071253920831,0.00011474320289849344,75.4453432142038
94.4,0.7052716452159093,0.23191104622480693,40.55567611960934,0.42961521313145484,0.03409356791554554,0.30975,0.0001450762870008187,0.0017409154440098248,0.00011486488179870394,75.55632388039066
94.5,0.7052637075301684,0.2317339207187341,40.56762982842249,0.4292870881314549,0.03410150560128646,0.310078125,0.00014522996950823482,0.0017427596340988181,0.00011498656069891442,75.66737017157752
94.6,0.7052557782396545,0.23155679521266115,40.579517912235616,0.42895896313145476,0.034109434891800294,0.31040625,0.00014538365201565096,0.0017446038241878113,0.0001151082395991249,75.77848208776437
94.7,0.7052478573266283,0.23137966970658835,40.59134037104878,0.42863083813145486,0.03411735580482655,0.310734375,0.00014553733452306707,0.001746448014276805,0.0001152299184993354,75.88965962895122
94.8,0.7052399447734062,0.23120254420051545,40.60309720486192,0.42830271313145485,0.03412526835804859,0.31106249999999996,0.00014569101703048318,0.0017482922043657984,0.00011535159739954589,76.00090279513807
94.9,0.705232040562361,0.23102541869444254,40.61478841367506,0.4279745881314548,0.03413317256909383,0.31139062500000003,0.00014584469953789932,0.001750136394454792,0.0001154732762997564,76.11221158632495
95.0,0.7052241446759209,0.23084829318836972,40.626413997488214,0.4276464631314549,0.03414106845553401,0.31171875,0.00014599838204531543,0.0017519805845437853,0.00011559495519996688,76.22358600251178
95.1,0.7052162570965694,0.23067116768229687,40.63797395630136,0.42731833813145487,0.0341489560348854,0.31204687499999995,0.00014615206455273155,0.001753824774632779,0.00011571663410017736,76.33502604369863
95.2,0.7052083778068458,0.23049404217622393,40.6494682901145,0.4269902131314548,0.03415683532460904,0.312375,0.0001463057470601477,0.0017556689647217722,0.00011583831300038787,76.4465317098855
95.3,0.7052005067893439,0.2303169166701511,40.66089699892765,0.4266620881314549,0.034164706342110975,0.31270312499999997,0.0001464594295675638,0.0017575131548107656,0.00011595999190059835,76.55810300107234
95.4,0.7051926440267123,0.2301397911640782,40.67226008274079,0.42633396313145483,0.034172569104742485,0.31303125,0.0001466131120749799,0.0017593573448997592,0.00011608167080080885,76.66973991725921
95.5,0.7051847895016545,0.22996266565800536,40.68355754155394,0.4260058381314549,0.03418042362980033,0.313359375,0.00014676679458239605,0.0017612015349887525,0.00011620334970101933,76.78144245844605
95.6,0.7051769431969279,0.22978554015193248,40.69478937536709,0.4256777131314549,0.03418826993452694,0.31368749999999995,0.00014692047708981216,0.001763045725077746,0.00011632502860122982,76.89321062463291
95.7,0.7051691050953441,0.22960841464585954,40.705955584180224,0.4253495881314548,0.03419610803611067,0.314015625,0.00014707415959722828,0.0017648899151667394,0.00011644670750144033,77.00504441581977
95.8,0.7051612751797688,0.2294312891397867,40.71705616799337,0.42502146313145484,0.034203937951686046,0.31434375,0.00014722784210464442,0.0017667341052557328,0.0001165683864016508,77.11694383200663
95.9,0.7051534534331209,0.22925416363371384,40.72809112680652,0.4246933381314548,0.034211759698333934,0.314671875,0.00014738152461206053,0.0017685782953447266,0.00011669006530186131,77.22890887319349
96.0,0.705145639838373,0.2290770381276409,40.739060460619655,0.42436521313145475,0.034219573293081805,0.315,0.00014753520711947667,0.0017704224854337201,0.0001168117442020718,77.34093953938034
96.1,0.7051378343785508,0.22889991262156806,40.7499641694328,0.4240370881314548,0.03422737875290395,0.31532812499999996,0.00014768888962689275,0.0017722666755227133,0.00011693342310228228,77.45303583056719
96.2,0.7051300370367332,0.22872278711549524,40.76080225324596,0.4237089631314549,0.034235176094721695,0.31565624999999997,0.0001478425721343089,0.0017741108656117068,0.00011705510200249278,77.56519774675404
96.3,0.7051222477960513,0.22854566160942238,40.771574712059106,0.4233808381314549,0.03424296533540363,0.315984375,0.000147996254641725,0.0017759550557007004,0.00011717678090270326,77.67742528794089
96.4,0.705114466639689,0.22836853610334945,40.782281545872245,0.4230527131314548,0.0342507464917658,0.3163125,0.00014814993714914115,0.0017777992457896938,0.00011729845980291376,77.78971845412777
96.5,0.7051066935508828,0.22819141059727654,40.792922754685385,0.4227245881314548,0.03425851958057199,0.316640625,0.00014830361965655726,0.0017796434358786873,0.00011742013870312425,77.90207724531462
96.6,0.705098928512921,0.22801428509120375,40.80349833849854,0.4223964631314549,0.03426628461853385,0.31696874999999997,0.00014845730216397337,0.0017814876259676807,0.00011754181760333473,78.01450166150144
96.7,0.7050911715091437,0.22783715958513087,40.81400829731169,0.4220683381314549,0.03427404162231117,0.317296875,0.0001486109846713895,0.001783331816056674,0.00011766349650354524,78.1269917026883
96.8,0.7050834225229428,0.22766003407905797,40.82445263112483,0.4217402131314549,0.034281790608512115,0.317625,0.00014876466717880562,0.0017851760061456676,0.00011778517540375573,78.23954736887517
96.9,0.7050756815377615,0.22748290857298506,40.83483133993797,0.4214120881314548,0.03428953159369335,0.317953125,0.00014891834968622176,0.001787020196234661,0.00011790685430396622,78.35216866006203
97.0,0.7050679485370944,0.22730578306691215,40.84514442375111,0.42108396313145474,0.03429726459436035,0.31828125,0.00014907203219363788,0.0017888643863236545,0.00011802853320417671,78.4648555762489
97.1,0.7050602235044873,0.22712865756083933,40.85539188256426,0.42075583813145484,0.03430498962696754,0.318609375,0.00014922571470105396,0.0017907085764126479,0.0001181502121043872,78.57760811743573
97.2,0.7050525064235362,0.22695153205476648,40.86557371637741,0.4204277131314548,0.03431270670791857,0.3189375,0.00014937939720847013,0.0017925527665016412,0.00011827189100459769,78.69042628362259
97.3,0.7050447972778884,0.22677440654869355,40.87568992519055,0.4200995881314548,0.03432041585356645,0.319265625,0.00014953307971588622,0.0017943969565906348,0.00011839356990480818,78.80331007480943
97.4,0.705037096051241,0.22659728104262064,40.885740509003696,0.41977146313145475,0.0343281170802138,0.31959375,0.00014968676222330235,0.0017962411466796286,0.00011851524880501869,78.91625949099631
97.5,0.7050294027273417,0.22642015553654785,40.895725467816845,0.41944333813145485,0.034335810404113085,0.31992187499999997,0.00014984044473071847,0.0017980853367686217,0.00011863692770522917,79.02927453218315
97.6,0.7050217172899881,0.22624303003047497,40.90564480162999,0.41911521313145483,0.03434349584146676,0.32025,0.00014999412723813458,0.001799929526857615,0.00011875860660543966,79.14235519837
97.7,0.7050140397230273,0.22606590452440206,40.915498510443136,0.4187870881314548,0.03435117340842749,0.320578125,0.00015014780974555072,0.0018017737169466089,0.00011888028550565015,79.25550148955686
97.8,0.7050063700103564,0.22588877901832918,40.92528659425628,0.4184589631314548,0.03435884312109841,0.32090625,0.00015030149225296683,0.001803617907035602,0.00011900196440586064,79.36871340574372
97.9,0.7049987081359216,0.2257116535122563,40.93500905306943,0.4181308381314548,0.03436650499553324,0.321234375,0.00015045517476038297,0.0018054620971245958,0.00011912364330607114,79.48199094693058
98.0,0.7049910540837182,0.22553452800618345,40.94466588688257,0.4178027131314548,0.034374159047736566,0.3215625,0.00015060885726779908,0.0018073062872135891,0.00011924532220628162,79.59533411311743
98.1,0.7049834078377909,0.2253574025001106,40.95425709569572,0.4174745881314549,0.03438180529366397,0.321890625,0.0001507625397752152,0.0018091504773025823,0.0001193670011064921,79.70874290430427
98.2,0.7049757693822325,0.2251802769940377,40.96378267950887,0.4171464631314548,0.034389443749222294,0.32221875,0.0001509162222826313,0.001810994667391576,0.00011948868000670262,79.82221732049115
98.3,0.704968138701185,0.22500315148796485,40.97324263832201,0.41681833813145486,0.03439707443026981,0.32254687499999996,0.00015106990479004745,0.0018128388574805694,0.0001196103589069131,79.93575736167799
98.4,0.7049605157788384,0.224826025981892,40.98263697213516,0.41649021313145485,0.03440469735261639,0.322875,0.00015122358729746356,0.001814683047569563,0.0001197320378071236,80.04936302786484
98.5,0.704952900599431,0.22464890047581906,40.991965680948304,0.41616208813145483,0.034412312532023766,0.323203125,0.00015137726980487968,0.0018165272376585563,0.00011985371670733408,80.1630343190517
98.6,0.7049452931472492,0.2244717749697462,41.00122876476144,0.4158339631314548,0.03441991998420565,0.32353125,0.00015153095231229581,0.0018183714277475497,0.00011997539560754457,80.27677123523854
98.7,0.7049376934066268,0.22429464946367333,41.01042622357459,0.4155058381314548,0.03442751972482799,0.323859375,0.00015168463481971193,0.0018202156178365432,0.00012009707450775507,80.39057377642541
98.8,0.7049301013619457,0.22411752395760048,41.01955805738774,0.41517771313145485,0.034435111769509155,0.32418749999999996,0.00015183831732712804,0.0018220598079255366,0.00012021875340796555,80.50444194261225
98.9,0.7049225169976348,0.22394039845152758,41.02862426620088,0.4148495881314548,0.03444269613382008,0.32451562500000003,0.00015199199983454418,0.0018239039980145304,0.00012034043230817604,80.61837573379913
99.0,0.7049149402981703,0.22376327294545467,41.03762485001402,0.41452146313145477,0.03445027283328451,0.32484375,0.0001521456823419603,0.0018257481881035235,0.00012046211120838652,80.73237514998597
99.1,0.7049073712480757,0.2235861474393819,41.04655980882718,0.4141933381314549,0.03445784188337918,0.32517187499999994,0.0001522993648493764,0.0018275923781925169,0.00012058379010859703,80.84644019117282
99.2,0.7048998098319208,0.22340902193330892,41.055429142640314,0.41386521313145475,0.03446540329953398,0.3255,0.00015245304735679254,0.0018294365682815106,0.00012070546900880752,80.96057085735968
99.3,0.7048922560343227,0.22323189642723612,41.06423285145347,0.4135370881314549,0.03447295709713217,0.32582812499999997,0.00015260672986420866,0.0018312807583705038,0.000120827147909018,81.07476714854653
99.4,0.7048847098399442,0.22305477092116321,41.07297093526661,0.41320896313145483,0.03448050329151056,0.32615625,0.0001527604123716248,0.0018331249484594976,0.0001209488268092285,81.18902906473339
99.5,0.7048771712334951,0.22287764541509034,41.081643394079755,0.4128808381314548,0.03448804189795968,0.326484375,0.0001529140948790409,0.001834969138548491,0.00012107050570943898,81.30335660592024
99.6,0.7048696401997308,0.22270051990901746,41.090250227892895,0.4125527131314548,0.03449557293172401,0.32681249999999995,0.00015306777738645702,0.0018368133286374843,0.00012119218460964947,81.4177497721071
99.7,0.7048621167234527,0.22252339440294455,41.09879143670604,0.41222458813145474,0.03450309640800211,0.327140625,0.00015322145989387316,0.0018386575187264778,0.00012131386350985997,81.53220856329396
99.8,0.704854600789508,0.22234626889687176,41.107267020519195,0.4118964631314549,0.034510612341946835,0.32746875,0.00015337514240128927,0.0018405017088154714,0.00012143554241007045,81.6467329794808
99.9,0.7048470923827893,0.22216914339079885,41.11567697933234,0.4115683381314548,0.03451812074866552,0.327796875,0.0001535288249087054,0.0018423458989044648,0.00012155722131028096,81.76132302066767
