I (A),E (V),FC Efficiency (),FC Power (W),FC Voltage (V),PH2 (atm),PH2O (atm),PO2 (atm),Power-Thermal (W)
16.1,3.0116403150709847,0.38915558386226845,48.87015822142368,3.035413554125694,2.1667706084186626,2.666920735690336,2.095700129291531,50.144841778576335
16.2,3.011640179292457,0.3890787984523619,49.16399697244045,3.034814627928423,2.166756558037048,2.6669034420950077,2.0956921964533333,50.46600302755955
16.3,3.011640043513416,0.3890022464090888,49.45774560845156,3.034217521990893,2.166742507655434,2.666886148499679,2.095684263615135,50.78725439154845
16.4,3.0116399077338607,0.388925924877784,49.75140431036613,3.0336222140467153,2.1667284572738192,2.6668688549043504,2.0956763307769366,51.10859568963387
16.5,3.0116397719537913,0.3888498310558432,50.044973256887026,3.033028682235577,2.166714406892205,2.666851561309022,2.0956683979387383,51.43002674311298
16.6,3.011639636173208,0.3887739621914657,50.33845262455098,3.0324369050934323,2.166700356510591,2.6668342677136936,2.09566046510054,51.751547375449036
16.7,3.0116395003921106,0.3886983155824332,50.63184258776775,3.031846861542979,2.1666863061289763,2.666816974118365,2.0956525322623416,52.073157412232256
16.8,3.011639364610499,0.38862288857492583,50.92514331885828,3.0312585308844215,2.166672255747362,2.6667996805230363,2.0956445994241433,52.394856681141725
16.9,3.0116392288283738,0.3885476785623737,51.2183549880921,3.0306718927865153,2.1666582053657475,2.6667823869277076,2.095636666585945,52.71664501190789
17.0,3.0116390930457344,0.388472682984341,51.51147776372362,3.03008692727786,2.166644154984133,2.6667650933323794,2.0956287337477466,53.038522236276386
17.1,3.011638957262581,0.3883978993254442,51.804511812027755,3.029503614738465,2.1666301046025187,2.666747799737051,2.0956208009095483,53.36048818797226
17.2,3.011638821478914,0.3883233251143015,52.097457297334685,3.028921935891552,2.166616054220904,2.666730506141722,2.09561286807135,53.682542702665316
17.3,3.0116386856947326,0.3882489579225115,52.390314382063714,3.02834187179559,2.16660200383929,2.6667132125463935,2.0956049352331516,54.004685617936296
17.4,3.0116385499100367,0.38817479536366345,52.6830832267564,3.027763403836575,2.1665879534576753,2.666695918951065,2.0955970023949533,54.326916773243596
17.5,3.0116384141248274,0.38810083509237403,52.97576399010906,3.0271865137205176,2.166573903076061,2.6666786253557366,2.095589069556755,54.64923600989095
17.6,3.0116382783391042,0.38802707480335236,53.26835682900422,3.0266111834661484,2.166559852694447,2.666661331760408,2.0955811367185566,54.9716431709958
17.7,3.0116381425528664,0.3879535122304911,53.56086189854161,3.026037395397831,2.1665458023128323,2.6666440381650793,2.0955732038803583,55.294138101458394
17.8,3.0116380067661153,0.38788014514598446,53.85327935206849,3.025465132138679,2.166531751931218,2.6666267445697507,2.09556527104216,55.61672064793152
17.9,3.01163787097885,0.3878069713594684,54.145609341208974,3.0248943766038536,2.1665177015496035,2.6666094509744225,2.095557338203962,55.93939065879102
18.0,3.0116377351910706,0.3877339887171874,54.43785201589312,3.024325111994062,2.166503651167989,2.666592157379094,2.0955494053657637,56.26214798410689
18.1,3.011637599402777,0.38766119510118274,54.73000752438498,3.0237573217892253,2.1664896007863748,2.666574863783765,2.0955414725275654,56.58499247561503
18.2,3.0116374636139693,0.38758858842850347,55.022076013310354,3.0231909897423273,2.16647555040476,2.6665575701884365,2.095533539689367,56.907923986689646
18.3,3.0116373278246478,0.3875161666504397,55.314057627683766,3.02262609987343,2.166461500023146,2.6665402765931083,2.0955256068511687,57.23094237231624
18.4,3.0116371920348124,0.3874439277517754,55.6059525109348,3.022062636463848,2.166447449641532,2.6665229829977797,2.0955176740129704,57.5540474890652
18.5,3.0116370562444628,0.3873718697500625,55.89776080493402,3.0215005840504876,2.166433399259917,2.666505689402451,2.095509741174772,57.87723919506598
18.6,3.011636920453599,0.38729999069491483,56.18948265001825,3.020939927420336,2.166419348878303,2.6664883958071224,2.0955018083365737,58.200517349981766
18.7,3.011636784662221,0.38722828866731973,56.48111818501526,3.020380651605094,2.1664052984966884,2.666471102211794,2.0954938754983754,58.52388181498474
18.8,3.0116366488703292,0.3871567617789691,56.772667547268036,3.0198227418759593,2.166391248115074,2.6664538086164655,2.095485942660177,58.847332452731976
18.9,3.0116365130779235,0.3870854081716078,57.06413087265842,3.019266183738541,2.1663771977334596,2.666436515021137,2.0954780098219787,59.17086912734158
19.0,3.0116363772850034,0.3870142260163991,57.35550829563036,3.0187109629279134,2.1663631473518454,2.6664192214258082,2.0954700769837804,59.49449170436965
